"sim.id","model","name","LH","aicc","delta.aicc","w","tau0","gamma","lamb0","mu0","alpha","beta","eps"
"5629","1","Equilibrium constant rate",1636.496552,-3270.987742,60.85595887,0,0.23529,NA,NA,NA,NA,NA,NA
"5629","2","Equilibrium variable rate",1651.688369,-3299.360631,32.48307058,0,0.205957164,0.010798908,NA,NA,NA,NA,NA
"5629","3","Birth-death constant rates (coalescent approx)",1651.688413,-3299.360719,32.48298256,0,NA,NA,0.205968314,0.195185688,NA,NA,NA
"5629","4a","Birth-death varying speciation constant extinction (coalescent approx)",1538.302373,-3070.572487,261.2712138,0,NA,NA,0.117638338,1.42e-08,-0.032803756,NA,NA
"5629","4b","Birth-death constant speciation varying extinction (coalescent approx)",1668.93798,-3331.843701,0,1,NA,NA,0.209828711,0.209461576,NA,-0.001801619,NA
"5629","4c","Birth-death constant extinction fraction (coalescent approx)",1653.879331,-3301.726404,30.11729688,0,NA,NA,0.203544494,NA,0.006266046,NA,0.977335251
"5629","4d","Birth-death varying speciation and extinction (coalescent approx)",1651.845464,-3295.637092,36.20660973,0,NA,NA,0.207289983,0.207289983,-0.018893802,-0.032145453,NA
"5629","5","Pure birth constant speciation (coalescent approx)",1236.280874,-2470.556385,861.2873159,0,NA,NA,0.046040039,NA,NA,NA,NA
"5629","6","Pure birth varying speciation (coalescent approx)",1538.302413,-3072.588718,259.254983,0,NA,NA,0.117633795,NA,-0.032809093,NA,NA
"5629-30000","1","Equilibrium constant rate",743.3860667,-1484.766562,210.7045613,0,0.07697,NA,NA,NA,NA,NA,NA
"5629-30000","2","Equilibrium variable rate",810.1167924,-1616.216848,79.25427529,0,0.050333233,0.016998493,NA,NA,NA,NA,NA
"5629-30000","3","Birth-death constant rates (coalescent approx)",810.1168873,-1616.217038,79.25408554,0,NA,NA,0.050370698,0.033379495,NA,NA,NA
"5629-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",834.7356173,-1663.437715,32.03340873,0,NA,NA,0.063801158,0.063801158,0.003219619,NA,NA
"5629-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",850.7523216,-1695.471124,0,1,NA,NA,0.057718564,0.057718534,NA,-0.01000135,NA
"5629-30000","4c","Birth-death constant extinction fraction (coalescent approx)",822.0837596,-1638.134,57.33712414,0,NA,NA,0.048165343,NA,0.010282663,NA,0.876484915
"5629-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",846.2958751,-1684.535806,10.93531764,0,NA,NA,0.054277805,0.050660184,0.002940439,-0.003589079,NA
"5629-30000","5","Pure birth constant speciation (coalescent approx)",763.3738498,-1524.742129,170.7289951,0,NA,NA,0.028892578,NA,NA,NA,NA
"5629-30000","6","Pure birth varying speciation (coalescent approx)",777.5290528,-1551.041369,144.4297544,0,NA,NA,0.036551485,NA,-0.006295186,NA,NA
"5630","1","Equilibrium constant rate",1565.504693,-3129.003876,59.85955502,0,0.23273,NA,NA,NA,NA,NA,NA
"5630","2","Equilibrium variable rate",1580.279317,-3156.542083,32.32134846,0,0.203628328,0.010769184,NA,NA,NA,NA,NA
"5630","3","Birth-death constant rates (coalescent approx)",1580.279341,-3156.542131,32.32130032,0,NA,NA,0.203557575,0.192777667,NA,NA,NA
"5630","4a","Birth-death varying speciation constant extinction (coalescent approx)",1470.48961,-2934.946071,253.9173604,0,NA,NA,0.115614568,3.65e-09,-0.032104313,NA,NA
"5630","4b","Birth-death constant speciation varying extinction (coalescent approx)",1597.44829,-3188.863431,0,1,NA,NA,0.210571962,0.210571962,NA,-0.001849233,NA
"5630","4c","Birth-death constant extinction fraction (coalescent approx)",1582.391184,-3158.74922,30.11421171,0,NA,NA,0.201212099,NA,0.006250341,NA,0.977095258
"5630","4d","Birth-death varying speciation and extinction (coalescent approx)",1559.979577,-3111.903828,76.9596032,0,NA,NA,0.219103083,0.218950811,-0.028657784,-0.049024071,NA
"5630","5","Pure birth constant speciation (coalescent approx)",1180.796142,-2359.586775,829.2766562,0,NA,NA,0.045884766,NA,NA,NA,NA
"5630","6","Pure birth varying speciation (coalescent approx)",1470.48961,-2936.962669,251.9007623,0,NA,NA,0.115611319,NA,-0.032103152,NA,NA
"5630-30000","1","Equilibrium constant rate",737.8513687,-1473.697197,256.6639289,0,0.07549,NA,NA,NA,NA,NA,NA
"5630-30000","2","Equilibrium variable rate",813.1502341,-1622.283825,108.0773016,0,0.04736103,0.018714885,NA,NA,NA,NA,NA
"5630-30000","3","Birth-death constant rates (coalescent approx)",813.1504621,-1622.284281,108.0768456,0,NA,NA,0.047413823,0.028725809,NA,NA,NA
"5630-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",868.1972298,-1730.361126,0,1,NA,NA,0.04931203,0.04931203,0.006849217,NA,NA
"5630-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",860.1535213,-1714.273709,16.08741687,0,NA,NA,0.055567091,0.055567089,NA,-0.012118939,NA
"5630-30000","4c","Birth-death constant extinction fraction (coalescent approx)",828.9051895,-1651.777046,78.58408048,0,NA,NA,0.044613163,NA,0.011603366,NA,0.856836898
"5630-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",854.1900798,-1700.324527,30.03659949,0,NA,NA,0.049427755,0.049427748,-0.000519579,-0.018868806,NA
"5630-30000","5","Pure birth constant speciation (coalescent approx)",779.2333089,-1556.461078,173.9000486,0,NA,NA,0.029355469,NA,NA,NA,NA
"5630-30000","6","Pure birth varying speciation (coalescent approx)",784.7009452,-1565.385247,164.9758794,0,NA,NA,0.03408693,NA,-0.004113982,NA,NA
"5631","1","Equilibrium constant rate",1574.866446,-3147.727375,48.55167804,0,0.23673,NA,NA,NA,NA,NA,NA
"5631","2","Equilibrium variable rate",1584.968803,-3165.921031,30.35802242,0,0.212128582,0.008530324,NA,NA,NA,NA,NA
"5631","3","Birth-death constant rates (coalescent approx)",1584.969043,-3165.92151,30.35754261,0,NA,NA,0.212332015,0.203812112,NA,NA,NA
"5631","4a","Birth-death varying speciation constant extinction (coalescent approx)",1469.815331,-2933.597466,262.6815866,0,NA,NA,0.120391741,1.61e-09,-0.0343277,NA,NA
"5631","4b","Birth-death constant speciation varying extinction (coalescent approx)",1601.156124,-3196.279053,0,1,NA,NA,0.214604611,0.214604611,NA,-0.001569994,NA
"5631","4c","Birth-death constant extinction fraction (coalescent approx)",1586.405737,-3166.778279,29.50077367,0,NA,NA,0.209966697,NA,0.004940429,NA,0.981587754
"5631","4d","Birth-death varying speciation and extinction (coalescent approx)",1564.166928,-3120.278455,76.00059839,0,NA,NA,0.205324125,0.202530584,-0.026534414,-0.047243081,NA
"5631","5","Pure birth constant speciation (coalescent approx)",1148.579064,-2295.152611,901.1264421,0,NA,NA,0.044325195,NA,NA,NA,NA
"5631","6","Pure birth varying speciation (coalescent approx)",1469.815335,-2935.614096,260.6649569,0,NA,NA,0.120397871,NA,-0.034331573,NA,NA
"5631-30000","1","Equilibrium constant rate",766.8068705,-1531.608139,234.43985,0,0.08041,NA,NA,NA,NA,NA,NA
"5631-30000","2","Equilibrium variable rate",843.5414616,-1683.066093,82.98189598,0,0.051527149,0.019070681,NA,NA,NA,NA,NA
"5631-30000","3","Birth-death constant rates (coalescent approx)",843.5415434,-1683.066256,82.98173235,0,NA,NA,0.051539114,0.032483935,NA,NA,NA
"5631-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",886.0408484,-1766.047989,0,1,NA,NA,0.055506352,0.055500181,0.006063277,NA,NA
"5631-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",880.5007049,-1754.967702,11.08028696,0,NA,NA,0.060540601,0.06054059,NA,-0.010661276,NA
"5631-30000","4c","Birth-death constant extinction fraction (coalescent approx)",856.2082059,-1706.382704,59.66528485,0,NA,NA,0.049823224,NA,0.011418486,NA,0.87486915
"5631-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",873.412544,-1738.768829,27.27915962,0,NA,NA,0.049156322,0.045189396,0.002529218,-0.006888407,NA
"5631-30000","5","Pure birth constant speciation (coalescent approx)",801.4594667,-1600.913331,165.1346577,0,NA,NA,0.030625,NA,NA,NA,NA
"5631-30000","6","Pure birth varying speciation (coalescent approx)",815.0286002,-1626.04037,140.0076187,0,NA,NA,0.038232543,NA,-0.006116789,NA,NA
"5632","1","Equilibrium constant rate",1508.427844,-3014.850126,62.65478807,0,0.22169,NA,NA,NA,NA,NA,NA
"5632","2","Equilibrium variable rate",1524.768227,-3045.51974,31.9851735,0,0.192574067,0.011037369,NA,NA,NA,NA,NA
"5632","3","Birth-death constant rates (coalescent approx)",1524.76826,-3045.519807,31.9851069,0,NA,NA,0.192643785,0.181616416,NA,NA,NA
"5632","4a","Birth-death varying speciation constant extinction (coalescent approx)",1426.238138,-2846.442804,231.0621102,0,NA,NA,0.112908713,3.94e-09,-0.031468877,NA,NA
"5632","4b","Birth-death constant speciation varying extinction (coalescent approx)",1541.769193,-3077.504914,0,1,NA,NA,0.200145575,0.200145571,NA,-0.001908099,NA
"5632","4c","Birth-death constant extinction fraction (coalescent approx)",1526.982787,-3047.932102,29.57281191,0,NA,NA,0.190447816,NA,0.006395945,NA,0.975686502
"5632","4d","Birth-death varying speciation and extinction (coalescent approx)",1534.229544,-3060.403222,17.10169212,0,NA,NA,0.21019047,0.203279863,-0.004879081,-0.007035977,NA
"5632","5","Pure birth constant speciation (coalescent approx)",1144.874691,-2287.743818,789.7610957,0,NA,NA,0.044902344,NA,NA,NA,NA
"5632","6","Pure birth varying speciation (coalescent approx)",1426.238139,-2848.459565,229.0453492,0,NA,NA,0.112913407,NA,-0.031471623,NA,NA
"5632-30000","1","Equilibrium constant rate",799.3661882,-1596.726874,247.3366016,0,0.08101,NA,NA,NA,NA,NA,NA
"5632-30000","2","Equilibrium variable rate",875.6663455,-1747.316162,96.74731379,0,0.051602533,0.019220656,NA,NA,NA,NA,NA
"5632-30000","3","Birth-death constant rates (coalescent approx)",875.6664104,-1747.316292,96.74718412,0,NA,NA,0.051630038,0.032423962,NA,NA,NA
"5632-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",925.0482897,-1844.063476,0,0.85,NA,NA,0.054790199,0.054790199,0.006412694,NA,NA
"5632-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",918.5350918,-1831.03708,13.02639586,0,NA,NA,0.060498744,0.060498744,NA,-0.011243815,NA
"5632-30000","4c","Birth-death constant extinction fraction (coalescent approx)",890.1182101,-1774.203317,69.86015922,0,NA,NA,0.049293039,NA,0.011731649,NA,0.870058945
"5632-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",924.3068214,-1840.558394,3.505081707,0.15,NA,NA,0.056640491,0.056436041,0.006199015,8.35e-05,NA
"5632-30000","5","Pure birth constant speciation (coalescent approx)",834.9222864,-1667.839071,176.2244052,0,NA,NA,0.030868164,NA,NA,NA,NA
"5632-30000","6","Pure birth varying speciation (coalescent approx)",845.1512373,-1686.285946,157.7775302,0,NA,NA,0.037539125,NA,-0.005500486,NA,NA
"5633","1","Equilibrium constant rate",1490.536806,-2979.068065,69.51629956,0,0.21449,NA,NA,NA,NA,NA,NA
"5633","2","Equilibrium variable rate",1510.13632,-3016.255973,32.32839088,0,0.183580278,0.012147123,NA,NA,NA,NA,NA
"5633","3","Birth-death constant rates (coalescent approx)",1510.136354,-3016.256042,32.32832257,0,NA,NA,0.183631385,0.171497446,NA,NA,NA
"5633","4a","Birth-death varying speciation constant extinction (coalescent approx)",1415.208004,-2824.382628,224.2017365,0,NA,NA,0.108502095,6.13e-09,-0.029846652,NA,NA
"5633","4b","Birth-death constant speciation varying extinction (coalescent approx)",1527.308872,-3048.584364,0,0.99,NA,NA,0.192725377,0.192725377,NA,-0.002118233,NA
"5633","4c","Birth-death constant extinction fraction (coalescent approx)",1512.758302,-3019.483223,29.10114105,0,NA,NA,0.181627547,NA,0.007029833,NA,0.972925202
"5633","4d","Birth-death varying speciation and extinction (coalescent approx)",1523.78486,-3039.514009,9.070355503,0.01,NA,NA,0.215219418,0.215155184,-0.006116231,-0.009286907,NA
"5633","5","Pure birth constant speciation (coalescent approx)",1151.701656,-2301.397765,747.1865996,0,NA,NA,0.044921875,NA,NA,NA,NA
"5633","6","Pure birth varying speciation (coalescent approx)",1415.208003,-2826.39934,222.1850244,0,NA,NA,0.10849856,NA,-0.029845716,NA,NA
"5633-30000","1","Equilibrium constant rate",807.0142435,-1612.023015,239.5859408,0,0.08093,NA,NA,NA,NA,NA,NA
"5633-30000","2","Equilibrium variable rate",876.7895444,-1749.562651,102.0463053,0,0.052368837,0.018180645,NA,NA,NA,NA,NA
"5633-30000","3","Birth-death constant rates (coalescent approx)",876.7896812,-1749.562924,102.0460318,0,NA,NA,0.052363781,0.034166866,NA,NA,NA
"5633-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",928.8209388,-1851.608956,0,1,NA,NA,0.054773375,0.054773374,0.006258162,NA,NA
"5633-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",923.4167321,-1840.800542,10.80841339,0,NA,NA,0.060338115,0.060338115,NA,-0.010792962,NA
"5633-30000","4c","Birth-death constant extinction fraction (coalescent approx)",891.0330738,-1776.033226,75.57572998,0,NA,NA,0.049657877,NA,0.011183252,NA,0.872383073
"5633-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",902.8270672,-1797.599189,54.00976649,0,NA,NA,0.051540181,0.051540181,-0.003379697,-0.030323241,NA
"5633-30000","5","Pure birth constant speciation (coalescent approx)",831.820458,-1661.635444,189.9735117,0,NA,NA,0.030419922,NA,NA,NA,NA
"5633-30000","6","Pure birth varying speciation (coalescent approx)",842.4066927,-1680.796947,170.8120087,0,NA,NA,0.037187055,NA,-0.005618113,NA,NA
"5634","1","Equilibrium constant rate",1533.233623,-3064.461745,62.3011979,0,0.22169,NA,NA,NA,NA,NA,NA
"5634","2","Equilibrium variable rate",1548.587618,-3093.158708,33.6042349,0,0.193170598,0.010669824,NA,NA,NA,NA,NA
"5634","3","Birth-death constant rates (coalescent approx)",1548.58764,-3093.158751,33.60419113,0,NA,NA,0.193207939,0.182533514,NA,NA,NA
"5634","4a","Birth-death varying speciation constant extinction (coalescent approx)",1441.743499,-2877.453895,249.3090476,0,NA,NA,0.111347095,3.88e-08,-0.031150502,NA,NA
"5634","4b","Birth-death constant speciation varying extinction (coalescent approx)",1566.398023,-3126.762943,0,0.88,NA,NA,0.199887607,0.199887607,NA,-0.001909675,NA
"5634","4c","Birth-death constant extinction fraction (coalescent approx)",1550.787855,-3095.542606,31.22033702,0,NA,NA,0.190852073,NA,0.006199105,NA,0.976096065
"5634","4d","Birth-death varying speciation and extinction (coalescent approx)",1565.393032,-3122.730816,4.032126766,0.12,NA,NA,0.193547319,0.193547057,-0.004070892,-0.007280301,NA
"5634","5","Pure birth constant speciation (coalescent approx)",1163.16418,-2324.322857,802.4400853,0,NA,NA,0.044707031,NA,NA,NA,NA
"5634","6","Pure birth varying speciation (coalescent approx)",1441.74351,-2879.470491,247.2924521,0,NA,NA,0.111337591,NA,-0.031149294,NA,NA
"5634-30000","1","Equilibrium constant rate",761.6073109,-1521.209127,240.6549904,0,0.07673,NA,NA,NA,NA,NA,NA
"5634-30000","2","Equilibrium variable rate",834.8275781,-1665.63865,96.22546757,0,0.049139579,0.018041038,NA,NA,NA,NA,NA
"5634-30000","3","Birth-death constant rates (coalescent approx)",834.8277077,-1665.638909,96.22520836,0,NA,NA,0.049096838,0.031044898,NA,NA,NA
"5634-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",883.8580386,-1761.683019,0.181098263,0.48,NA,NA,0.055428878,0.055428878,0.005740586,NA,NA
"5634-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",877.6004321,-1749.167806,12.69631123,0,NA,NA,0.055891763,0.055891763,NA,-0.010681057,NA
"5634-30000","4c","Birth-death constant extinction fraction (coalescent approx)",848.8401493,-1691.647241,70.21687682,0,NA,NA,0.046664283,NA,0.011052818,NA,0.867466547
"5634-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",884.959645,-1761.864118,0,0.52,NA,NA,0.05100153,0.05100153,0.007126454,0.001351716,NA
"5634-30000","5","Pure birth constant speciation (coalescent approx)",794.4993238,-1586.993153,174.8709645,0,NA,NA,0.029325195,NA,NA,NA,NA
"5634-30000","6","Pure birth varying speciation (coalescent approx)",804.0962351,-1604.175964,157.6881537,0,NA,NA,0.035601969,NA,-0.005276052,NA,NA
"5635","1","Equilibrium constant rate",1547.479143,-3092.952859,65.19267248,0,0.21673,NA,NA,NA,NA,NA,NA
"5635","2","Equilibrium variable rate",1562.739525,-3121.462745,36.68278605,0,0.188943978,0.010385879,NA,NA,NA,NA,NA
"5635","3","Birth-death constant rates (coalescent approx)",1562.739599,-3121.462893,36.68263853,0,NA,NA,0.18884936,0.178446243,NA,NA,NA
"5635","4a","Birth-death varying speciation constant extinction (coalescent approx)",1452.173308,-2898.313963,259.8315683,0,NA,NA,0.108774418,1.49e-08,-0.03057838,NA,NA
"5635","4b","Birth-death constant speciation varying extinction (coalescent approx)",1582.089092,-3158.145531,0,1,NA,NA,0.193107411,0.193107285,NA,-0.002001052,NA
"5635","4c","Birth-death constant extinction fraction (coalescent approx)",1565.052293,-3124.071933,34.07359867,0,NA,NA,0.186293776,NA,0.006085389,NA,0.975887657
"5635","4d","Birth-death varying speciation and extinction (coalescent approx)",1559.414769,-3110.775042,47.37048882,0,NA,NA,0.1757706,0.155188167,-0.01312273,-0.01799111,NA
"5635","5","Pure birth constant speciation (coalescent approx)",1178.10028,-2354.195132,803.9503993,0,NA,NA,0.04403125,NA,NA,NA,NA
"5635","6","Pure birth varying speciation (coalescent approx)",1452.173309,-2900.330314,257.8152168,0,NA,NA,0.108776489,NA,-0.03057986,NA,NA
"5635-30000","1","Equilibrium constant rate",756.9681851,-1511.930883,284.9203621,0,0.07601,NA,NA,NA,NA,NA,NA
"5635-30000","2","Equilibrium variable rate",843.7398123,-1683.463141,113.3881042,0,0.046463915,0.020502999,NA,NA,NA,NA,NA
"5635-30000","3","Birth-death constant rates (coalescent approx)",843.7429856,-1683.469488,113.3817576,0,NA,NA,0.046268173,0.02570798,NA,NA,NA
"5635-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",901.4421288,-1796.851245,0,0.7,NA,NA,0.048220222,0.048219623,0.007584887,NA,NA
"5635-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",890.4174822,-1774.801952,22.04929321,0,NA,NA,0.055686301,0.0556863,NA,-0.013516605,NA
